DKFZP434L187	DKFZP434L187
DKFZp779M0652	DKFZp779M0652
DKK3	DKK3
DKK4	DKK4
DLAT	DLAT
DLC1	DLC1
DLD	DLD
DLEC1	DLEC1
DLEU1	DLEU1
DLEU2	DLEU2
DLEU2L	DLEU2L
DLG1	DLG1
DLG2	DLG2
DLG3	DLG3
DLG4	DLG4
DLG5	DLG5
DLGAP1	DLGAP1
DLGAP3	DLGAP3
DLGAP4	DLGAP4
DLGAP5	DLGAP5
DLK1	DLK1
DLK2	DLK2
DLL1	DLL1
DLL3	DLL3
DLL4	DLL4
DLST	DLST
DMAP1	DMAP1
DMBT1	DMBT1
DMBX1	DMBX1
DMC1	DMC1
DMD	DMD
DMGDH	DMGDH
DMKN	DMKN
DMPK	DMPK
DMRTA1	DMRTA1
DMRTC1	DMRTC1
DMTF1	DMTF1
DMTN	DMTN
DMWD	DMWD
DMXL1	DMXL1
DMXL2	DMXL2
DNA2	DNA2
DNAAF1	DNAAF1
DNAAF2	DNAAF2
DNAAF3	DNAAF3
DNAAF5	DNAAF5
DNAH1	DNAH1
DNAH10	DNAH10
DNAH10OS	DNAH10OS
DNAH11	DNAH11
DNAH12	DNAH12
DNAH14	DNAH14
DNAH17	DNAH17
DNAH2	DNAH2
DNAH3	DNAH3
DNAH5	DNAH5
DNAH6	DNAH6
DNAH7	DNAH7
DNAH9	DNAH9
DNAI1	DNAI1
DNAI2	DNAI2
DNAJA1	DNAJA1
DNAJA2	DNAJA2
DNAJA3	DNAJA3
DNAJA4	DNAJA4
DNAJB1	DNAJB1
DNAJB11	DNAJB11
DNAJB12	DNAJB12
DNAJB13	DNAJB13
DNAJB14	DNAJB14
DNAJB2	DNAJB2
DNAJB4	DNAJB4
DNAJB5	DNAJB5
DNAJB6	DNAJB6
DNAJB7	DNAJB7
DNAJB9	DNAJB9
DNAJC1	DNAJC1
DNAJC10	DNAJC10
DNAJC11	DNAJC11
DNAJC12	DNAJC12
DNAJC13	DNAJC13
DNAJC14	DNAJC14
DNAJC15	DNAJC15
DNAJC16	DNAJC16
DNAJC17	DNAJC17
DNAJC18	DNAJC18
DNAJC19	DNAJC19
DNAJC2	DNAJC2
DNAJC21	DNAJC21
DNAJC22	DNAJC22
DNAJC24	DNAJC24
DNAJC25	DNAJC25
DNAJC27	DNAJC27
DNAJC28	DNAJC28
DNAJC3	DNAJC3
DNAJC30	DNAJC30
DNAJC4	DNAJC4
DNAJC5	DNAJC5
DNAJC5B	DNAJC5B
DNAJC5G	DNAJC5G
DNAJC6	DNAJC6
DNAJC7	DNAJC7
DNAJC8	DNAJC8
DNAJC9	DNAJC9
DNAL1	DNAL1
DNAL4	DNAL4
DNALI1	DNALI1
DNASE1	DNASE1
DNASE1L1	DNASE1L1
DNASE1L2	DNASE1L2
DNASE1L3	DNASE1L3
DNASE2	DNASE2
DND1	DND1
DNER	DNER
DNHD1	DNHD1
DNLZ	DNLZ
DNM1	DNM1
DNM1L	DNM1L
DNM1P35	DNM1P35
DNM1P41	DNM1P41
DNM2	DNM2
DNM3	DNM3
DNM3OS	DNM3OS
DNMBP	DNMBP
DNMT1	DNMT1
DNMT3A	DNMT3A
DNMT3B	DNMT3B
DNPEP	DNPEP
DNPH1	DNPH1
DNTTIP1	DNTTIP1
DNTTIP2	DNTTIP2
DOC2A	DOC2A
DOC2B	DOC2B
DOCK1	DOCK1
DOCK10	DOCK10
DOCK11	DOCK11
DOCK2	DOCK2
DOCK3	DOCK3
DOCK4	DOCK4
DOCK5	DOCK5
DOCK6	DOCK6
DOCK7	DOCK7
DOCK8	DOCK8
DOCK9	DOCK9
DOHH	DOHH
DOK1	DOK1
DOK2	DOK2
DOK3	DOK3
DOK4	DOK4
DOK5	DOK5
DOK6	DOK6
DOK7	DOK7
DOLK	DOLK
DOLPP1	DOLPP1
DONSON	DONSON
DOPEY1	DOPEY1
DOPEY2	DOPEY2
DOT1L	DOT1L
DPAGT1	DPAGT1
DPCD	DPCD
DPEP1	DPEP1
DPEP2	DPEP2
DPF1	DPF1
DPF2	DPF2
DPF3	DPF3
DPH1	DPH1
DPH2	DPH2
DPH3	DPH3
DPH5	DPH5
DPH6	DPH6
DPH7	DPH7
DPM1	DPM1
DPM2	DPM2
DPM3	DPM3
DPP10	DPP10
DPP3	DPP3
DPP4	DPP4
DPP6	DPP6
DPP7	DPP7
DPP8	DPP8
DPP9	DPP9
DPPA4	DPPA4
DPT	DPT
DPY19L1	DPY19L1
DPY19L2	DPY19L2
DPY19L3	DPY19L3
DPY19L4	DPY19L4
DPY30	DPY30
DPYD	DPYD
DPYD.IT1	DPYD.IT1
DPYSL2	DPYSL2
DPYSL3	DPYSL3
DPYSL4	DPYSL4
DPYSL5	DPYSL5
DR1	DR1
DRAIC	DRAIC
DRAM1	DRAM1
DRAM2	DRAM2
DRAP1	DRAP1
DRAXIN	DRAXIN
DRC1	DRC1
DRC3	DRC3
DRC7	DRC7
DRD1	DRD1
DRD2	DRD2
DRD4	DRD4
DRG1	DRG1
DRG2	DRG2
DROSHA	DROSHA
DSC1	DSC1
DSC2	DSC2
DSC3	DSC3
DSCAM	DSCAM
DSCAML1	DSCAML1
DSCC1	DSCC1
DSCR3	DSCR3
DSCR8	DSCR8
DSCR9	DSCR9
DSE	DSE
DSEL	DSEL
DSG2	DSG2
DSG3	DSG3
DSN1	DSN1
DSP	DSP
DST	DST
DSTN	DSTN
DSTYK	DSTYK
DTD1	DTD1
DTD2	DTD2
DTL	DTL
DTNA	DTNA
DTNB	DTNB
DTNBP1	DTNBP1
DTWD1	DTWD1
DTWD2	DTWD2
DTX1	DTX1
DTX2	DTX2
DTX2P1.UPK3BP1.PMS2P11	DTX2P1.UPK3BP1.PMS2P11
DTX3	DTX3
DTX3L	DTX3L
DTX4	DTX4
DTYMK	DTYMK
DUBR	DUBR
DUOX1	DUOX1
DUOX2	DUOX2
DUOXA1	DUOXA1
DUOXA2	DUOXA2
DUS1L	DUS1L
DUS2	DUS2
DUS3L	DUS3L
DUS4L	DUS4L
DUSP1	DUSP1
DUSP10	DUSP10
DUSP11	DUSP11
DUSP12	DUSP12
DUSP13	DUSP13
DUSP14	DUSP14
DUSP15	DUSP15
DUSP16	DUSP16
DUSP18	DUSP18
DUSP19	DUSP19
DUSP2	DUSP2
DUSP22	DUSP22
DUSP23	DUSP23
DUSP26	DUSP26
DUSP28	DUSP28
DUSP3	DUSP3
DUSP4	DUSP4
DUSP5	DUSP5
DUSP6	DUSP6
DUSP7	DUSP7
DUSP8	DUSP8
DUT	DUT
DUXA	DUXA
DUXAP8	DUXAP8
DVL1	DVL1
DVL2	DVL2
DVL3	DVL3
DXO	DXO
DYDC2	DYDC2
DYM	DYM
DYNAP	DYNAP
DYNC1H1	DYNC1H1
DYNC1I1	DYNC1I1
DYNC1I2	DYNC1I2
DYNC1LI1	DYNC1LI1
DYNC1LI2	DYNC1LI2
DYNC2H1	DYNC2H1
DYNC2LI1	DYNC2LI1
DYNLL1	DYNLL1
DYNLL2	DYNLL2
DYNLRB1	DYNLRB1
DYNLRB2	DYNLRB2
DYNLT1	DYNLT1
DYNLT3	DYNLT3
DYRK1A	DYRK1A
DYRK1B	DYRK1B
DYRK2	DYRK2
DYRK3	DYRK3
DYRK4	DYRK4
DYSF	DYSF
DYX1C1	DYX1C1
DZANK1	DZANK1
DZIP1	DZIP1
DZIP1L	DZIP1L
DZIP3	DZIP3
E2F1	E2F1
E2F2	E2F2
E2F3	E2F3
E2F4	E2F4
E2F5	E2F5
E2F6	E2F6
E2F7	E2F7
E4F1	E4F1
EAF1	EAF1
EAF2	EAF2
EAPP	EAPP
EARS2	EARS2
EBAG9	EBAG9
EBF1	EBF1
EBF2	EBF2
EBF3	EBF3
EBF4	EBF4
EBI3	EBI3
EBLN2	EBLN2
EBLN3P	EBLN3P
EBNA1BP2	EBNA1BP2
EBP	EBP
EBPL	EBPL
ECD	ECD
ECE1	ECE1
ECE2	ECE2
ECEL1	ECEL1
ECH1	ECH1
ECHDC1	ECHDC1
ECHDC2	ECHDC2
ECHDC3	ECHDC3
ECHS1	ECHS1
ECI1	ECI1
ECI2	ECI2
ECM1	ECM1
ECM2	ECM2
ECSCR	ECSCR
ECSIT	ECSIT
ECT2	ECT2
ECT2L	ECT2L
EDA	EDA
EDA2R	EDA2R
EDARADD	EDARADD
EDC3	EDC3
EDC4	EDC4
EDEM1	EDEM1
EDEM2	EDEM2
EDEM3	EDEM3
EDF1	EDF1
EDIL3	EDIL3
EDN1	EDN1
EDN2	EDN2
EDN3	EDN3
EDNRA	EDNRA
EDNRB	EDNRB
EDRF1	EDRF1
EEA1	EEA1
EED	EED
EEF1A1	EEF1A1
EEF1A2	EEF1A2
EEF1AKMT1	EEF1AKMT1
EEF1B2	EEF1B2
EEF1D	EEF1D
EEF1E1	EEF1E1
EEF1G	EEF1G
EEF2	EEF2
EEF2K	EEF2K
EEF2KMT	EEF2KMT
EEFSEC	EEFSEC
EEPD1	EEPD1
EFCAB1	EFCAB1
EFCAB10	EFCAB10
EFCAB11	EFCAB11
EFCAB12	EFCAB12
EFCAB13	EFCAB13
EFCAB14	EFCAB14
EFCAB2	EFCAB2
EFCAB3	EFCAB3
EFCAB5	EFCAB5
EFCAB6	EFCAB6
EFCAB7	EFCAB7
EFCC1	EFCC1
EFEMP1	EFEMP1
EFEMP2	EFEMP2
EFHB	EFHB
EFHC1	EFHC1
EFHC2	EFHC2
EFHD1	EFHD1
EFHD2	EFHD2
EFL1	EFL1
EFNA1	EFNA1
EFNA3	EFNA3
EFNA4	EFNA4
EFNA5	EFNA5
EFNB1	EFNB1
EFNB2	EFNB2
EFNB3	EFNB3
EFR3A	EFR3A
EFR3B	EFR3B
EFS	EFS
EFTUD2	EFTUD2
EGF	EGF
EGFL7	EGFL7
EGFL8	EGFL8
EGFLAM	EGFLAM
EGFR	EGFR
EGLN1	EGLN1
EGLN2	EGLN2
EGLN3	EGLN3
EGOT	EGOT
EGR1	EGR1
EGR2	EGR2
EGR3	EGR3
EGR4	EGR4
EHBP1	EHBP1
EHBP1L1	EHBP1L1
EHD1	EHD1
EHD2	EHD2
EHD3	EHD3
EHD4	EHD4
EHF	EHF
EHHADH	EHHADH
EHMT1	EHMT1
EHMT2	EHMT2
EI24	EI24
EID1	EID1
EID2	EID2
EID2B	EID2B
EID3	EID3
EIF1	EIF1
EIF1AD	EIF1AD
EIF1AX	EIF1AX
EIF1AY	EIF1AY
EIF1B	EIF1B
EIF2A	EIF2A
EIF2AK1	EIF2AK1
EIF2AK2	EIF2AK2
EIF2AK3	EIF2AK3
EIF2AK4	EIF2AK4
EIF2B1	EIF2B1
EIF2B2	EIF2B2
EIF2B3	EIF2B3
EIF2B4	EIF2B4
EIF2B5	EIF2B5
EIF2D	EIF2D
EIF2S1	EIF2S1
EIF2S2	EIF2S2
EIF2S3	EIF2S3
EIF2S3L	EIF2S3L
EIF3A	EIF3A
EIF3B	EIF3B
EIF3C	EIF3C
EIF3D	EIF3D
EIF3E	EIF3E
EIF3F	EIF3F
EIF3G	EIF3G
EIF3H	EIF3H
EIF3I	EIF3I
EIF3J	EIF3J
EIF3K	EIF3K
EIF3L	EIF3L
EIF3M	EIF3M
EIF4A1	EIF4A1
EIF4A2	EIF4A2
EIF4A3	EIF4A3
EIF4B	EIF4B
EIF4E	EIF4E
EIF4E1B	EIF4E1B
EIF4E2	EIF4E2
EIF4E3	EIF4E3
EIF4EBP1	EIF4EBP1
EIF4EBP2	EIF4EBP2
EIF4EBP3	EIF4EBP3
EIF4ENIF1	EIF4ENIF1
EIF4G1	EIF4G1
EIF4G2	EIF4G2
EIF4G3	EIF4G3
EIF4H	EIF4H
EIF5	EIF5
EIF5A	EIF5A
EIF5A2	EIF5A2
EIF5AL1	EIF5AL1
EIF5B	EIF5B
EIF6	EIF6
ELAC1	ELAC1
ELAC2	ELAC2
ELAVL1	ELAVL1
ELAVL2	ELAVL2
ELAVL3	ELAVL3
ELAVL4	ELAVL4
ELF1	ELF1
ELF2	ELF2
ELF3	ELF3
ELF4	ELF4
ELF5	ELF5
ELFN1	ELFN1
ELFN2	ELFN2
ELK1	ELK1
ELK3	ELK3
ELK4	ELK4
ELL	ELL
ELL2	ELL2
ELMO1	ELMO1
ELMO2	ELMO2
ELMO3	ELMO3
ELMOD1	ELMOD1
ELMOD2	ELMOD2
ELMOD3	ELMOD3
ELMSAN1	ELMSAN1
ELN	ELN
ELOA	ELOA
ELOB	ELOB
ELOC	ELOC
ELOF1	ELOF1
ELOVL1	ELOVL1
ELOVL2	ELOVL2
ELOVL4	ELOVL4
ELOVL5	ELOVL5
ELOVL6	ELOVL6
ELOVL7	ELOVL7
ELP2	ELP2
ELP3	ELP3
ELP4	ELP4
ELP5	ELP5
ELP6	ELP6
EMB	EMB
EMC1	EMC1
EMC10	EMC10
EMC2	EMC2
EMC3	EMC3
EMC4	EMC4
EMC6	EMC6
EMC7	EMC7
EMC8	EMC8
EMC9	EMC9
EMCN	EMCN
EMD	EMD
EME1	EME1
EME2	EME2
EMG1	EMG1
EMID1	EMID1
EMILIN1	EMILIN1
EMILIN2	EMILIN2
EML1	EML1
EML2	EML2
EML3	EML3
EML4	EML4
EML5	EML5
EML6	EML6
EMP1	EMP1
EMP2	EMP2
EMP3	EMP3
EMSY	EMSY
EMX1	EMX1
EMX2	EMX2
EMX2OS	EMX2OS
ENAH	ENAH
ENAM	ENAM
ENC1	ENC1
ENDOD1	ENDOD1
ENDOG	ENDOG
ENDOV	ENDOV
ENG	ENG
ENGASE	ENGASE
ENHO	ENHO
ENKD1	ENKD1
ENKUR	ENKUR
ENO1	ENO1
ENO1.IT1	ENO1.IT1
ENO2	ENO2
ENO3	ENO3
ENO4	ENO4
ENOPH1	ENOPH1
ENOSF1	ENOSF1
ENOX1	ENOX1
ENOX2	ENOX2
ENPEP	ENPEP
ENPP1	ENPP1
ENPP2	ENPP2
ENPP3	ENPP3
ENPP4	ENPP4
ENPP5	ENPP5
ENPP6	ENPP6
ENSA	ENSA
ENTPD1	ENTPD1
ENTPD2	ENTPD2
ENTPD3	ENTPD3
ENTPD4	ENTPD4
ENTPD5	ENTPD5
ENTPD6	ENTPD6
ENTPD7	ENTPD7
ENTPD8	ENTPD8
ENY2	ENY2
EOGT	EOGT
EP300	EP300
EP400	EP400
EP400NL	EP400NL
EPAS1	EPAS1
EPB41	EPB41
EPB41L1	EPB41L1
EPB41L2	EPB41L2
EPB41L3	EPB41L3
EPB41L4A	EPB41L4A
EPB41L4B	EPB41L4B
EPB41L5	EPB41L5
EPB42	EPB42
EPC1	EPC1
EPC2	EPC2
EPCAM	EPCAM
EPDR1	EPDR1
EPG5	EPG5
EPHA1	EPHA1
EPHA10	EPHA10
EPHA2	EPHA2
EPHA3	EPHA3
EPHA4	EPHA4
EPHA5	EPHA5
EPHA6	EPHA6
EPHA8	EPHA8
EPHB1	EPHB1
EPHB2	EPHB2
EPHB3	EPHB3
EPHB4	EPHB4
EPHB6	EPHB6
EPHX1	EPHX1
EPHX2	EPHX2
EPHX3	EPHX3
EPHX4	EPHX4
EPM2A	EPM2A
EPM2AIP1	EPM2AIP1
EPN1	EPN1
EPN2	EPN2
EPN3	EPN3
EPO	EPO
EPOP	EPOP
EPOR	EPOR
EPPIN	EPPIN
EPPK1	EPPK1
EPRS	EPRS
EPS15	EPS15
EPS15L1	EPS15L1
EPS8	EPS8
EPS8L1	EPS8L1
EPS8L2	EPS8L2
EPS8L3	EPS8L3
EPSTI1	EPSTI1
EPYC	EPYC
ERAL1	ERAL1
ERAP1	ERAP1
ERAP2	ERAP2
ERBB2	ERBB2
ERBB3	ERBB3
ERBB4	ERBB4
ERBIN	ERBIN
ERC1	ERC1
ERC2	ERC2
ERC2.IT1	ERC2.IT1
ERCC1	ERCC1
ERCC2	ERCC2
ERCC3	ERCC3
ERCC4	ERCC4
ERCC5	ERCC5
ERCC6	ERCC6
ERCC6L2	ERCC6L2
ERCC8	ERCC8
EREG	EREG
ERF	ERF
ERFE	ERFE
ERG	ERG
ERGIC1	ERGIC1
ERGIC2	ERGIC2
ERGIC3	ERGIC3
ERH	ERH
ERI1	ERI1
ERI2	ERI2
ERI3	ERI3
ERICD	ERICD
ERICH1	ERICH1
ERICH2	ERICH2
ERICH3	ERICH3
ERICH4	ERICH4
ERICH5	ERICH5
ERICH6B	ERICH6B
ERLEC1	ERLEC1
ERLIN1	ERLIN1
ERLIN2	ERLIN2
ERMAP	ERMAP
ERMARD	ERMARD
ERMN	ERMN
ERMP1	ERMP1
ERN1	ERN1
ERN2	ERN2
ERO1A	ERO1A
ERO1B	ERO1B
ERP27	ERP27
ERP29	ERP29
ERP44	ERP44
ERRFI1	ERRFI1
ERV3.1	ERV3.1
ERVH.1	ERVH.1
ERVH48.1	ERVH48.1
ERVK.28	ERVK.28
ERVK13.1	ERVK13.1
ERVK3.1	ERVK3.1
ERVMER34.1	ERVMER34.1
ERVW.1	ERVW.1
ESAM	ESAM
ESCO1	ESCO1
ESCO2	ESCO2
ESD	ESD
ESF1	ESF1
ESM1	ESM1
ESPL1	ESPL1
ESPN	ESPN
ESPNL	ESPNL
ESR1	ESR1
ESR2	ESR2
ESRG	ESRG
ESRP1	ESRP1
ESRP2	ESRP2
ESRRA	ESRRA
ESRRG	ESRRG
ESYT1	ESYT1
ESYT2	ESYT2
ESYT3	ESYT3
ETAA1	ETAA1
ETF1	ETF1
ETFA	ETFA
ETFB	ETFB
ETFBKMT	ETFBKMT
ETFDH	ETFDH
ETFRF1	ETFRF1
ETHE1	ETHE1
ETNK1	ETNK1
ETNK2	ETNK2
ETNPPL	ETNPPL
ETS1	ETS1
ETS2	ETS2
ETV1	ETV1
ETV2	ETV2
ETV3	ETV3
ETV4	ETV4
ETV5	ETV5
ETV6	ETV6
ETV7	ETV7
EVA1A	EVA1A
EVA1B	EVA1B
EVA1C	EVA1C
EVC	EVC
EVC2	EVC2
EVI2A	EVI2A
EVI2B	EVI2B
EVI5	EVI5
EVI5L	EVI5L
EVL	EVL
EVPL	EVPL
EWSR1	EWSR1
EXD1	EXD1
EXD2	EXD2
EXD3	EXD3
EXO1	EXO1
EXO5	EXO5
EXOC1	EXOC1
EXOC2	EXOC2
EXOC3	EXOC3
EXOC3L1	EXOC3L1
EXOC3L2	EXOC3L2
EXOC3L4	EXOC3L4
EXOC4	EXOC4
EXOC5	EXOC5
EXOC6	EXOC6
EXOC6B	EXOC6B
EXOC7	EXOC7
EXOC8	EXOC8
EXOG	EXOG
EXOSC1	EXOSC1
EXOSC10	EXOSC10
EXOSC2	EXOSC2
EXOSC3	EXOSC3
EXOSC4	EXOSC4
EXOSC5	EXOSC5
EXOSC6	EXOSC6
EXOSC7	EXOSC7
EXOSC8	EXOSC8
EXOSC9	EXOSC9
EXPH5	EXPH5
EXT1	EXT1
EXT2	EXT2
EXTL2	EXTL2
EXTL3	EXTL3
EYA1	EYA1
EYA2	EYA2
EYA3	EYA3
EYA4	EYA4
EYS	EYS
EZH1	EZH1
EZH2	EZH2
EZR	EZR
F10	F10
F11	F11
F11R	F11R
F12	F12
F13A1	F13A1
F2	F2
F2R	F2R
F2RL1	F2RL1
F2RL2	F2RL2
F2RL3	F2RL3
F3	F3
F5	F5
F7	F7
F8	F8
F8A1	F8A1
F8A2	F8A2
F8A3	F8A3
FA2H	FA2H
FAAH	FAAH
FAAH2	FAAH2
FAAP100	FAAP100
FAAP20	FAAP20
FAAP24	FAAP24
FABP4	FABP4
FABP5	FABP5
FABP7	FABP7
FADD	FADD
FADS1	FADS1
FADS2	FADS2
FADS3	FADS3
FADS6	FADS6
FAF1	FAF1
FAF2	FAF2
FAH	FAH
FAHD1	FAHD1
FAHD2A	FAHD2A
FAHD2B	FAHD2B
FAIM	FAIM
FAIM2	FAIM2
FALEC	FALEC
FAM102A	FAM102A
FAM102B	FAM102B
FAM103A1	FAM103A1
FAM104A	FAM104A
FAM104B	FAM104B
FAM105A	FAM105A
FAM106A	FAM106A
FAM107A	FAM107A
FAM107B	FAM107B
FAM109A	FAM109A
FAM109B	FAM109B
FAM110A	FAM110A
FAM110B	FAM110B
FAM110C	FAM110C
FAM110D	FAM110D
FAM111A	FAM111A
FAM111B	FAM111B
FAM114A1	FAM114A1
FAM114A2	FAM114A2
FAM117A	FAM117A
FAM117B	FAM117B
FAM118A	FAM118A
FAM118B	FAM118B
FAM120A	FAM120A
FAM120AOS	FAM120AOS
FAM120B	FAM120B
FAM120C	FAM120C
FAM122A	FAM122A
FAM122B	FAM122B
FAM122C	FAM122C
FAM124A	FAM124A
FAM124B	FAM124B
FAM126A	FAM126A
FAM126B	FAM126B
FAM127A	FAM127A
FAM127B	FAM127B
FAM127C	FAM127C
FAM129A	FAM129A
FAM129B	FAM129B
FAM129C	FAM129C
FAM131A	FAM131A
FAM131B	FAM131B
FAM131C	FAM131C
FAM133A	FAM133A
FAM133B	FAM133B
FAM134A	FAM134A
FAM134B	FAM134B
FAM134C	FAM134C
FAM135A	FAM135A
FAM135B	FAM135B
FAM136A	FAM136A
FAM13A	FAM13A
FAM13B	FAM13B
FAM13C	FAM13C
FAM149A	FAM149A
FAM149B1	FAM149B1
FAM151B	FAM151B
FAM153A	FAM153A
FAM153B	FAM153B
FAM153C	FAM153C
FAM155A	FAM155A
FAM155A.IT1	FAM155A.IT1
FAM155B	FAM155B
FAM156A	FAM156A
FAM157C	FAM157C
FAM159A	FAM159A
FAM159B	FAM159B
FAM160A1	FAM160A1
FAM160A2	FAM160A2
FAM160B1	FAM160B1
FAM160B2	FAM160B2
FAM161A	FAM161A
FAM161B	FAM161B
FAM162A	FAM162A
FAM162B	FAM162B
FAM163A	FAM163A
FAM166A	FAM166A
FAM166B	FAM166B
FAM167A	FAM167A
FAM167B	FAM167B
FAM168A	FAM168A
FAM168B	FAM168B
FAM169A	FAM169A
FAM169B	FAM169B
FAM171A1	FAM171A1
FAM171A2	FAM171A2
FAM171B	FAM171B
FAM172A	FAM172A
FAM173A	FAM173A
FAM173B	FAM173B
FAM174A	FAM174A
FAM174B	FAM174B
FAM175A	FAM175A
FAM175B	FAM175B
FAM177A1	FAM177A1
FAM177B	FAM177B
FAM178B	FAM178B
FAM180A	FAM180A
FAM180B	FAM180B
FAM181B	FAM181B
FAM182A	FAM182A
FAM182B	FAM182B
FAM183A	FAM183A
FAM184A	FAM184A
FAM184B	FAM184B
FAM185A	FAM185A
FAM186A	FAM186A
FAM186B	FAM186B
FAM187A	FAM187A
FAM189A1	FAM189A1
FAM189A2	FAM189A2
FAM189B	FAM189B
FAM192A	FAM192A
FAM193A	FAM193A
FAM193B	FAM193B
FAM198A	FAM198A
FAM198B	FAM198B
FAM199X	FAM199X
FAM19A1	FAM19A1
FAM19A2	FAM19A2
FAM19A4	FAM19A4
FAM19A5	FAM19A5
FAM200A	FAM200A
FAM200B	FAM200B
FAM201A	FAM201A
FAM204A	FAM204A
FAM206A	FAM206A
FAM207A	FAM207A
FAM208A	FAM208A
FAM208B	FAM208B
FAM209A	FAM209A
FAM209B	FAM209B
FAM20A	FAM20A
FAM20B	FAM20B
FAM20C	FAM20C
FAM210A	FAM210A
FAM210B	FAM210B
FAM212A	FAM212A
FAM212B	FAM212B
FAM213A	FAM213A
FAM213B	FAM213B
FAM214A	FAM214A
FAM214B	FAM214B
FAM215B	FAM215B
FAM216A	FAM216A
FAM216B	FAM216B
FAM217B	FAM217B
FAM218A	FAM218A
FAM219A	FAM219A
FAM219B	FAM219B
FAM220A	FAM220A
FAM221A	FAM221A
FAM221B	FAM221B
FAM222A	FAM222A
FAM222B	FAM222B
FAM225B	FAM225B
FAM226B	FAM226B
FAM227A	FAM227A
FAM227B	FAM227B
FAM228A	FAM228A
FAM228B	FAM228B
FAM229A	FAM229A
FAM229B	FAM229B
FAM230A	FAM230A
FAM234A	FAM234A
FAM234B	FAM234B
FAM24B	FAM24B
FAM26E	FAM26E
FAM26F	FAM26F
FAM27C	FAM27C
FAM30A	FAM30A
FAM32A	FAM32A
FAM35A	FAM35A
FAM3A	FAM3A
FAM3B	FAM3B
FAM3C	FAM3C
FAM3D	FAM3D
FAM41C	FAM41C
FAM43A	FAM43A
FAM43B	FAM43B
FAM45A	FAM45A
FAM46A	FAM46A
FAM46B	FAM46B
FAM46C	FAM46C
FAM47E	FAM47E
FAM49A	FAM49A
FAM49B	FAM49B
FAM50A	FAM50A
FAM50B	FAM50B
FAM53A	FAM53A
FAM53B	FAM53B
FAM53C	FAM53C
FAM57A	FAM57A
FAM57B	FAM57B
FAM58A	FAM58A
FAM60A	FAM60A
FAM64A	FAM64A
FAM65A	FAM65A
FAM65B	FAM65B
FAM65C	FAM65C
FAM66B	FAM66B
FAM66C	FAM66C
FAM66D	FAM66D
FAM66E	FAM66E
FAM69A	FAM69A
FAM69B	FAM69B
FAM69C	FAM69C
FAM71A	FAM71A
FAM71D	FAM71D
FAM71E1	FAM71E1
FAM72A	FAM72A
FAM74A6	FAM74A6
FAM76A	FAM76A
FAM76B	FAM76B
FAM78A	FAM78A
FAM78B	FAM78B
FAM81A	FAM81A
FAM81B	FAM81B
FAM83A	FAM83A
FAM83B	FAM83B
FAM83E	FAM83E
FAM83F	FAM83F
FAM83G	FAM83G
FAM83H	FAM83H
FAM84A	FAM84A
FAM84B	FAM84B
FAM86B1	FAM86B1
FAM86B2	FAM86B2
FAM86C1	FAM86C1
FAM89A	FAM89A
FAM89B	FAM89B
FAM8A1	FAM8A1
FAM90A1	FAM90A1
FAM90A26	FAM90A26
FAM91A1	FAM91A1
FAM92A	FAM92A
FAM95C	FAM95C
FAM96A	FAM96A
FAM96B	FAM96B
FAM98A	FAM98A
FAM98B	FAM98B
FAM98C	FAM98C
FAM9B	FAM9B
FAM9C	FAM9C
FAN1	FAN1
FANCA	FANCA
FANCB	FANCB
FANCC	FANCC
FANCD2	FANCD2
FANCD2OS	FANCD2OS
FANCE	FANCE
FANCF	FANCF
FANCG	FANCG
FANCI	FANCI
FANCL	FANCL
FANCM	FANCM
FANK1	FANK1
FAP	FAP
FAR1	FAR1
FAR2	FAR2
FARP1	FARP1
FARP2	FARP2
FARS2	FARS2
FARSA	FARSA
FARSB	FARSB
FAS	FAS
FASLG	FASLG
FASN	FASN
FASTK	FASTK
FASTKD1	FASTKD1
FASTKD2	FASTKD2
FASTKD3	FASTKD3
FASTKD5	FASTKD5
FAT1	FAT1
FAT3	FAT3
FAT4	FAT4
FAU	FAU
FAXC	FAXC
FAXDC2	FAXDC2
FBF1	FBF1
FBL	FBL
FBLIM1	FBLIM1
FBLL1	FBLL1
FBLN1	FBLN1
FBLN2	FBLN2
FBLN5	FBLN5
FBLN7	FBLN7
FBN1	FBN1
FBN2	FBN2
FBP1	FBP1
FBRS	FBRS
FBRSL1	FBRSL1
FBXL12	FBXL12
FBXL13	FBXL13
FBXL14	FBXL14
FBXL15	FBXL15
FBXL16	FBXL16
FBXL17	FBXL17
FBXL18	FBXL18
FBXL19	FBXL19
FBXL2	FBXL2
FBXL20	FBXL20
FBXL22	FBXL22
FBXL3	FBXL3
FBXL4	FBXL4
FBXL5	FBXL5
FBXL6	FBXL6
FBXL7	FBXL7
FBXL8	FBXL8
FBXO10	FBXO10
FBXO11	FBXO11
FBXO15	FBXO15
FBXO16	FBXO16
FBXO17	FBXO17
FBXO18	FBXO18
FBXO2	FBXO2
FBXO21	FBXO21
FBXO22	FBXO22
FBXO24	FBXO24
FBXO25	FBXO25
FBXO27	FBXO27
FBXO28	FBXO28
FBXO3	FBXO3
FBXO30	FBXO30
FBXO31	FBXO31
FBXO32	FBXO32
FBXO33	FBXO33
FBXO34	FBXO34
FBXO36	FBXO36
FBXO38	FBXO38
FBXO4	FBXO4
FBXO40	FBXO40
FBXO41	FBXO41
FBXO42	FBXO42
